property_address,property_name,building_class,building_status,rba_sf,total_available_space_sf,rent_sf_yr,secondary_type,city,percent_leased,year_built,year_renovated,typical_floor_size_sf,parking_ratio,ceiling_height_raw,column_spacing,number_loading_docks,power,rail_lines,sewer,building_operating_expenses,capacity_available_kw,direct_available_space_sf,direct_vacant_space_sf,drive_ins,sprinklers,water,parking_spaces,latitude,longitude,source_state,source_file,source_row,candidate_id,building_status_normalized,is_directly_usable_by_status,is_pipeline_or_proxy_by_status,availability_class,usable_available_space_sf,has_listed_available_space,meets_min_available_space_20k,is_logistics_related_type,has_valid_coordinates,facility_name,is_primary_regional_hub_candidate,county_fips,county_name,county_state,region_id,county_throughput_ktons,region_state
326 Marshall St,,C,Existing,210526,,$11.48 - 14.03 (Est.),Warehouse,Paterson,100.0,,,200000.0,,,,3.0,,,City,2024 Tax @ $0.3964/sf,,,0,"2/10'0""w x 13'0""h",,City,,40.9027834,-74.1699613,NY,NY.csv,129,T4-NY-00129,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"326 Marshall St, Paterson, NY",False,34031,Passaic,NJ,7,18875.030509359214,NJ
45 Mayhill St,,B,Existing,205000,,$11.14 - 13.62 (Est.),Warehouse,Saddle Brook,100.0,1964.0,1995.0,205000.0,0.64,"18'10""",30'w x 33'd,9.0,400-2400a/277-480v 3p 4w,,City,2024 Tax @ $1.9726/sf,,,0,,Wet,City,,40.898278,-74.0944935,NY,NY.csv,130,T4-NY-00130,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"45 Mayhill St, Saddle Brook, NY",False,34003,Bergen,NJ,9,40572.76221834727,NJ
46 Meadowlands Pky,,A,Existing,302727,52000.0,$13.66 - 16.70 (Est.),Warehouse,Secaucus,100.0,2018.0,,302727.0,0.99,"36'0""",60'w x 55'd,55.0,600a/287-727v,,,,,0.0,0,1,ESFR,,344.0,40.7902599,-74.0712987,NY,NY.csv,131,T4-NY-00131,existing,True,False,direct_existing_facility,52000.0,True,True,True,True,"46 Meadowlands Pky, Secaucus, NY",True,34017,Hudson,NJ,9,23587.807365827575,NJ
210 Meadowlands Pky,Bldg A,B,Existing,253416,,$13.72 - 16.77 (Est.),Warehouse,Secaucus,100.0,1965.0,1987.0,253416.0,1.06,"20'0""",40'w x 40'd,4.0,Heavy,,City,2024 Tax @ $2.4485/sf,,,0,1,Wet,City,261.0,40.7837222,-74.0749685,NY,NY.csv,132,T4-NY-00132,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Bldg A,False,34017,Hudson,NJ,9,23587.807365827575,NJ
927 Meeker Ave,,C,Existing,215500,,$15.89 - 19.43 (Est.),Warehouse,Brooklyn,100.0,1951.0,,215500.0,0.18,,,,,,City,,,,0,,,City,39.0,40.7272197,-73.934586,NY,NY.csv,133,T4-NY-00133,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"927 Meeker Ave, Brooklyn, NY",False,36047,Kings,NY,24,39652.903765719,NY
50-52 Metro Way,,C,Existing,208911,50000.0,$13.76 - 16.81 (Est.),Warehouse,Secaucus,100.0,1978.0,,198465.0,2.5,"24'0""",45'w x 48'd,37.0,200a,,City,2024 Tax @ $1.1507/sf,,0.0,0,25,Wet,City,210.0,40.7694666,-74.0700146,NY,NY.csv,134,T4-NY-00134,existing,True,False,direct_existing_facility,50000.0,True,True,True,True,"50-52 Metro Way, Secaucus, NY",True,34017,Hudson,NJ,9,23587.807365827575,NJ
118 Moonachie Ave,,B,Existing,243751,,$12.92 - 15.79 (Est.),Warehouse,Carlstadt,100.0,1980.0,,243751.0,1.01,"24'0""",50'w x 60'd,12.0,2000a/277-480v,,City,,,,0,10,,City,310.0,40.832922,-74.058923,NY,NY.csv,135,T4-NY-00135,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"118 Moonachie Ave, Carlstadt, NY",False,34003,Bergen,NJ,9,40572.76221834727,NJ
700 Nepperhan Ave,,B,Existing,230000,,$13.90 - 16.99 (Est.),Warehouse,Yonkers,100.0,1951.0,,115000.0,0.35,"28'5""",,6.0,800a 3p,,City,2025 Tax @ $0.1415/sf,,,0,"8/10'0""w x 12'0""h",Wet,City,80.0,40.9483661,-73.8804216,NY,NY.csv,136,T4-NY-00136,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"700 Nepperhan Ave, Yonkers, NY",False,36119,Westchester,NY,7,19881.254758133255,NY
888 Newark Ave,,C,Existing,452502,,$14.25 - 17.41 (Est.),Warehouse,Jersey City,100.0,1960.0,,67143.0,0.33,"25'0""",,28.0,4180a,,City,2024 Tax @ $1.1876/sf,,,0,"2/12'0""w x 14'0""h",Wet,City,50.0,40.736966,-74.068701,NY,NY.csv,137,T4-NY-00137,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"888 Newark Ave, Jersey City, NY",False,34017,Hudson,NJ,9,23587.807365827575,NJ
924-930 Newark Ave,Topps Bldg,C,Existing,200000,,$14.78 - 18.06 (Est.),Warehouse,Jersey City,100.0,1930.0,,31000.0,0.5,"12'0""",20'w x 21'd,4.0,200a,,City,2024 Tax @ $1.6191/sf,,,0,"1/10'0""w x 14'0""h",Wet,City,100.0,40.737283,-74.070586,NY,NY.csv,138,T4-NY-00138,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Topps Bldg,False,34017,Hudson,NJ,9,23587.807365827575,NJ
