property_address,property_name,building_class,building_status,rba_sf,total_available_space_sf,rent_sf_yr,secondary_type,city,percent_leased,year_built,year_renovated,typical_floor_size_sf,parking_ratio,ceiling_height_raw,column_spacing,number_loading_docks,power,rail_lines,sewer,building_operating_expenses,capacity_available_kw,direct_available_space_sf,direct_vacant_space_sf,drive_ins,sprinklers,water,parking_spaces,latitude,longitude,source_state,source_file,source_row,candidate_id,building_status_normalized,is_directly_usable_by_status,is_pipeline_or_proxy_by_status,availability_class,usable_available_space_sf,has_listed_available_space,meets_min_available_space_20k,is_logistics_related_type,has_valid_coordinates,facility_name,is_primary_regional_hub_candidate,county_fips,county_name,county_state,region_id,county_throughput_ktons,region_state
1805 Fashion Ct,,B,Existing,258710,,$10.81 - 13.21 (Est.),Warehouse,Joppa,100.0,1994.0,,258710.0,1.0,"40'0""",37'w x 50'd,25.0,2000a/480v 3p,,,2025 Tax @ $0.4945/sf,,,0,"1/12'0""w x 14'0""h",Wet,,100.0,39.442676,-76.322446,MD,MD.csv,78,T4-MD-00078,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1805 Fashion Ct, Joppa, MD",False,24025,Harford,MD,38,7903.846003197576,MD
10417 Fergusson Ln,Londontown,B,Existing,209788,,$7.12 - 8.70 (Est.),Warehouse,Williamsport,100.0,2004.0,,209788.0,,"23'4""",38'w,9.0,200a/277-480v,,City,2024 Tax @ $0.5117/sf,,,0,"3/14'0""w x 16'0""h",ESFR,City,256.0,39.5985142,-77.7965715,MD,MD.csv,79,T4-MD-00079,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Londontown,False,24043,Washington,MD,8,11750.814481035372,MD
10001 Franklin Square Dr,Franklin Square IC I,A,Existing,217600,63871.0,$10.45 - 12.77 (Est.),Warehouse,Baltimore,87.5,1997.0,,217600.0,0.92,"28'0""",40'w x 46'd,13.0,277-480v,,City,2024 Tax @ $0.8168/sf,,63871.0,27200,"3/10'0""w x 12'0""h",ESFR,City,200.0,39.3671233,-76.4575069,MD,MD.csv,80,T4-MD-00080,existing,True,False,direct_existing_facility,63871.0,True,True,True,True,Franklin Square IC I,True,24005,Baltimore,MD,6,25309.308144309696,MD
800 N Frederick Ave,FedEx,A,Existing,330000,,$11.56 - 14.12 (Est.),Distribution,Gaithersburg,100.0,2017.0,,330000.0,,,,71.0,,,,2024 Tax @ $2.6328/sf,,,0,,,,,39.154498,-77.2192793,MD,MD.csv,81,T4-MD-00081,existing,True,False,direct_existing_facility,0.0,False,False,True,True,FedEx,False,24031,Montgomery,MD,11,24828.437458226566,MD
102 Fulfillment Dr,,A,Existing,210000,,$10.47 - 12.79 (Est.),Warehouse,Edgewood,100.0,2020.0,,210000.0,1.21,"32'0""",52'w x 55'd,18.0,2000a 3p,,County,,,,0,10,ESFR,County,169.0,39.4083362,-76.3148654,MD,MD.csv,82,T4-MD-00082,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"102 Fulfillment Dr, Edgewood, MD",False,24025,Harford,MD,38,7903.846003197576,MD
28712 Glebe Rd,,C,Existing,224735,,$8.19 - 10.01 (Est.),Warehouse,Easton,100.0,1974.0,,224735.0,,"24'0""",,21.0,,,,,,,0,,,,,38.7903836,-76.0765668,MD,MD.csv,83,T4-MD-00083,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"28712 Glebe Rd, Easton, MD",False,24041,Talbot,MD,29,3978.242381733849,MD
5200 Glen Arm Rd,The Station at Glen Arm,B,Existing,220000,,$6.33 - 7.73 (Est.),Warehouse,Glen Arm,100.0,1960.0,,110000.0,0.5,"24'0""",65'w x 30'd,2.0,1-9999a/480v 3p,,,2024 Tax @ $0.0788/sf,,,68800,6,Wet,,238.0,39.4562735,-76.4966531,MD,MD.csv,84,T4-MD-00084,existing,True,False,direct_existing_facility,68800.0,True,True,True,True,The Station at Glen Arm,True,24005,Baltimore,MD,6,25309.308144309696,MD
10131 Governor Lane Blvd,,B,Existing,327100,,$7.59 - 9.28 (Est.),Warehouse,Williamsport,100.0,1972.0,,327100.0,,,,,,,,2024 Tax @ $0.1988/sf,,,0,,,,,39.5926849,-77.8032426,MD,MD.csv,85,T4-MD-00085,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"10131 Governor Lane Blvd, Williamsport, MD",False,24043,Washington,MD,8,11750.814481035372,MD
5245 Greenbelt Rd,Severn Building,B,Existing,326000,,$11.65 - 14.24 (Est.),Distribution,College Park,100.0,1998.0,,326000.0,0.31,"42'0""",,22.0,,,,,,,0,3,Yes,,100.0,38.99657,-76.9222906,MD,MD.csv,86,T4-MD-00086,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Severn Building,False,24033,Prince George's,MD,11,23025.665413040573,MD
400 Hahn Rd,,B,Existing,360000,,$8.82 - 10.78 (Est.),Warehouse,Westminster,100.0,1979.0,,360000.0,0.08,"22'0""",36'w x 54'd,,440v 3p,,City,2025 Tax @ $0.1795/sf,,,0,,,City,80.0,39.5871352,-76.9801565,MD,MD.csv,87,T4-MD-00087,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"400 Hahn Rd, Westminster, MD",False,24013,Carroll,MD,8,6247.573703597798,MD
3800 Hampstead Mexico Rd,Fuchs North America,B,Existing,210000,,$8.82 - 10.78 (Est.),Warehouse,Hampstead,100.0,2016.0,,210000.0,,,,,,,,2025 Tax @ $1.2863/sf,,,0,,,,141.0,39.6134856,-76.8601473,MD,MD.csv,88,T4-MD-00088,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Fuchs North America,False,24013,Carroll,MD,8,6247.573703597798,MD
500 Hanover Pike,Jos. A. Bank,C,Existing,210000,,$8.82 - 10.78 (Est.),Warehouse,Hampstead,100.0,1970.0,,210000.0,0.95,"26'0""",,6.0,,,,2025 Tax @ $0.4367/sf,,,0,4,Wet,,200.0,39.5879977,-76.8449583,MD,MD.csv,89,T4-MD-00089,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Jos. A. Bank,False,24013,Carroll,MD,8,6247.573703597798,MD
1 Hargrove Dr,Hargrove Inc.,B,Existing,325850,,$11.55 - 14.11 (Est.),Warehouse,Lanham,100.0,1965.0,,162925.0,0.66,"31'0""",,26.0,,,City,2024 Tax @ $1.2579/sf,,,0,4,Wet,City,214.0,38.9497031,-76.8438664,MD,MD.csv,91,T4-MD-00091,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Hargrove Inc.,False,24033,Prince George's,MD,11,23025.665413040573,MD
500 Hickory Dr,,A,Existing,470019,,$8.27 - 10.11 (Est.),Warehouse,Aberdeen,100.0,1997.0,,470019.0,1.28,"32'0""",50'w x 50'd,54.0,Heavy,,City,2025 Tax @ $0.4714/sf,,,0,1,ESFR,City,602.0,39.4965879,-76.1841836,MD,MD.csv,92,T4-MD-00092,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"500 Hickory Dr, Aberdeen, MD",False,24025,Harford,MD,38,7903.846003197576,MD
600 Hickory Dr,Hickory Ridge,A,Existing,205030,,$6.70 - 8.18 (Est.),Warehouse,Aberdeen,100.0,2000.0,,205030.0,1.0,"32'0""",40'w x 40'd,46.0,1200a/277-480v 3p 4w,,City,2025 Tax @ $0.4175/sf,,,0,"5/12'0""w x 14'0""h",ESFR,City,205.0,39.4931798,-76.1893178,MD,MD.csv,93,T4-MD-00093,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Hickory Ridge,False,24025,Harford,MD,38,7903.846003197576,MD
1655 S Highland Ave,Bldg 1,C,Existing,219832,,$7.03 - 8.59 (Est.),Warehouse,Baltimore,100.0,1967.0,,219832.0,0.21,"40'0""",27'w x 75'd,,,,,2024 Tax @ $0.5379/sf,,,0,"2/10'0""w x 12'0""h",Dry,,40.0,39.2734734,-76.5675454,MD,MD.csv,95,T4-MD-00095,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Bldg 1,False,24510,Baltimore,MD,6,23990.0085524009,MD
1657 S Highland Ave,Bldg A,C,Existing,306650,,$7.82 - 9.56 (Est.),Warehouse,Baltimore,100.0,1915.0,,306650.0,,"30'0""",50'w x 50'd,10.0,,CSX,,2024 Tax @ $0.3802/sf,,,0,1,Dry,,,39.2721547,-76.5655615,MD,MD.csv,96,T4-MD-00096,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Bldg A,False,24510,Baltimore,MD,6,23990.0085524009,MD
5003 Holabird Ave,Chesapeake Commerce 5003,A,Existing,344470,183055.0,$8.97 - 10.96 (Est.),Distribution,Baltimore,46.86,2008.0,,344470.0,0.59,"32'0""",40'w x 50'd,34.0,400a/277-480v,CSX,,2024 Tax @ $1.8558/sf,,183055.0,183055,"3/12'0""w x 14'0""h",ESFR,,206.0,39.2710085,-76.5509021,MD,MD.csv,97,T4-MD-00097,existing,True,False,direct_existing_facility,183055.0,True,True,True,True,Chesapeake Commerce 5003,True,24510,Baltimore,MD,6,23990.0085524009,MD
5250-5330 Holabird Ave,,B,Existing,498923,244304.0,$5.22 - 6.38 (Est.),Warehouse,Baltimore,51.03,1965.0,2016.0,249462.0,,"22'0""",24'w x 30'd,28.0,3000a/277-480v 3p,,,2024 Tax @ $0.9347/sf,,244304.0,244304,1,Wet,City,,39.2752474,-76.5500682,MD,MD.csv,98,T4-MD-00098,existing,True,False,direct_existing_facility,244304.0,True,True,True,True,"5250-5330 Holabird Ave, Baltimore, MD",True,24510,Baltimore,MD,6,23990.0085524009,MD
5501 Holabird Ave,Amazon-Chesapeake Commerce 5501,A,Existing,346408,,$7.82 - 9.56 (Est.),Distribution,Baltimore,100.0,2014.0,,346408.0,0.5,"32'0""",40'w x 50'd,34.0,1000a/277-488v 3p 4w,CSX,,2024 Tax @ $0.6148/sf,,,0,"4/12'0""w x 14'0""h",ESFR,,230.0,39.2702081,-76.5479075,MD,MD.csv,99,T4-MD-00099,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Amazon-Chesapeake Commerce 5501,False,24510,Baltimore,MD,6,23990.0085524009,MD
