property_address,property_name,building_class,building_status,rba_sf,total_available_space_sf,rent_sf_yr,secondary_type,city,percent_leased,year_built,year_renovated,typical_floor_size_sf,parking_ratio,ceiling_height_raw,column_spacing,number_loading_docks,power,rail_lines,sewer,building_operating_expenses,capacity_available_kw,direct_available_space_sf,direct_vacant_space_sf,drive_ins,sprinklers,water,parking_spaces,latitude,longitude,source_state,source_file,source_row,candidate_id,building_status_normalized,is_directly_usable_by_status,is_pipeline_or_proxy_by_status,availability_class,usable_available_space_sf,has_listed_available_space,meets_min_available_space_20k,is_logistics_related_type,has_valid_coordinates,facility_name,is_primary_regional_hub_candidate,county_fips,county_name,county_state,region_id,county_throughput_ktons,region_state
301 Broadway,,A,Existing,439015,,$13.56 - 16.57 (Est.),Warehouse,Jersey City,100.0,1945.0,2014.0,439015.0,0.21,"30'0""",30'w x 40'd,43.0,,,City,2024 Tax @ $2.2399/sf,,,0,4,Wet,City,219.0,40.7373504,-74.0834936,NJ,NJ.csv,45,T4-NJ-00045,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"301 Broadway, Jersey City, NJ",False,34017,Hudson,NJ,9,23587.807365827575,NJ
33 Brunswick Ave,,B,Existing,355000,,$10.40 - 12.71 (Est.),Warehouse,Edison,100.0,1970.0,,355000.0,1.0,"16'0""",,,,,,2024 Tax @ $1.2186/sf,,,0,"7/12'0""w x 14'0""h",,,50.0,40.529892,-74.404199,NJ,NJ.csv,46,T4-NJ-00046,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"33 Brunswick Ave, Edison, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
50 Bryla St,PortSouth Bryla,A,Existing,459500,,$12.03 - 14.71 (Est.),Warehouse,Carteret,100.0,2015.0,,459500.0,0.49,"36'0""",52'w x 60'd,48.0,4000a/480v 3p,,,,,,0,"4/12'0""w x 14'0""h",Wet,,224.0,40.5874169,-74.2447051,NJ,NJ.csv,47,T4-NJ-00047,existing,True,False,direct_existing_facility,0.0,False,False,True,True,PortSouth Bryla,False,34023,Middlesex,NJ,15,47721.196222924744,NJ
1515 Burnt Mill Rd,,B,Existing,310596,,$10.65 - 13.02 (Est.),Distribution,Cherry Hill,100.0,1961.0,1998.0,310596.0,0.64,"30'0""",,44.0,,,,2025 Tax @ $1.5829/sf,,,0,,,,200.0,39.8757642,-75.0081872,NJ,NJ.csv,48,T4-NJ-00048,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1515 Burnt Mill Rd, Cherry Hill, NJ",False,34007,Camden,NJ,36,19544.77848050503,NJ
20-56 Butler St,,B,Existing,400000,,$12.55 - 15.34 (Est.),Warehouse,Elizabeth,100.0,1970.0,,200000.0,0.1,"13'0""",,1.0,800a,,City,2024 Tax @ $3.8859/sf,,,0,"1/10'0""w x 12'0""h",Wet,City,40.0,40.646999,-74.1924796,NJ,NJ.csv,49,T4-NJ-00049,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"20-56 Butler St, Elizabeth, NJ",False,34039,Union,NJ,44,27403.617405064193,NJ
76 Callahan Blvd,Building 3,A,Existing,451916,,$12.16 - 14.86 (Est.),Distribution,Sayreville,100.0,2023.0,,451916.0,0.94,"40'0""",56'w x 50'd,67.0,4000a/277-480v 3p,,,2024 Tax @ $1.3580/sf,,,451916,"2/12'0""w x 16'0""h",ESFR,,425.0,40.4550063,-74.3365218,NJ,NJ.csv,50,T4-NJ-00050,existing,True,False,direct_existing_facility,451916.0,True,True,True,True,Building 3,True,34023,Middlesex,NJ,15,47721.196222924744,NJ
99 Callahan Blvd,Building 2,A,Existing,342371,,$12.41 - 15.17 (Est.),Distribution,Sayreville,100.0,2024.0,,342371.0,1.12,"40'0""",56'w,50.0,4000a/277-480v 3p,,,2024 Tax @ $1.2519/sf,,,0,"2/12'0""w x 16'0""h",,,382.0,40.4524449,-74.3369215,NJ,NJ.csv,51,T4-NJ-00051,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building 2,False,34023,Middlesex,NJ,15,47721.196222924744,NJ
205 Campus Dr,,C,Existing,303190,80000.0,$13.70 - 16.74 (Est.),Warehouse,Kearny,100.0,1940.0,,303190.0,0.24,"40'0""",,18.0,2000a,,,,,80000.0,0,4,,,75.0,40.7240074,-74.1064269,NJ,NJ.csv,52,T4-NJ-00052,existing,True,False,direct_existing_facility,80000.0,True,True,True,True,"205 Campus Dr, Kearny, NJ",True,34017,Hudson,NJ,9,23587.807365827575,NJ
250 Carter Dr,,A,Existing,408860,,$12.49 - 15.26 (Est.),Warehouse,Edison,100.0,1990.0,,408860.0,0.26,"26'0""",42'w x 42'd,27.0,3000a,,,2024 Tax @ $1.5434/sf,,,0,"1/14'0""w x 16'0""h",Wet,,192.0,40.526076,-74.402011,NJ,NJ.csv,53,T4-NJ-00053,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"250 Carter Dr, Edison, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
125 Castle Rd,,C,Existing,311265,,$13.34 - 16.30 (Est.),Warehouse,Secaucus,100.0,1960.0,,311265.0,0.9,"22'0""",45'w x 40'd,36.0,400a/460v,,City,2024 Tax @ $1.4917/sf,,,0,Yes,Wet,City,280.0,40.769429,-74.079468,NJ,NJ.csv,54,T4-NJ-00054,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"125 Castle Rd, Secaucus, NJ",False,34017,Hudson,NJ,9,23587.807365827575,NJ
99A Caven Point Rd,,B,Existing,348000,,$13.68 - 16.72 (Est.),Warehouse,Jersey City,100.0,1994.0,2001.0,348000.0,0.3,"24'0""",42'w x 40'd,45.0,1200a/277-480v,,City,2024 Tax @ $2.0756/sf,,,0,"1/10'0""w x 12'0""h",Wet,City,150.0,40.7005786,-74.0720749,NJ,NJ.csv,55,T4-NJ-00055,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"99A Caven Point Rd, Jersey City, NJ",False,34017,Hudson,NJ,9,23587.807365827575,NJ
2320 Center Square Rd,,A,Existing,369000,,$8.56 - 10.47 (Est.),Warehouse,Logan Township,100.0,2019.0,,369000.0,1.23,"36'0""",54'w x 50'd,62.0,3000a 3p 4w,,Yes,2024 Tax @ $1.3834/sf,,,0,"2/14'0""w x 16'0""h",ESFR,Yes,455.0,39.7766871,-75.3838487,NJ,NJ.csv,56,T4-NJ-00056,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"2320 Center Square Rd, Logan Township, NJ",False,34015,Gloucester,NJ,36,13684.2732775389,NJ
1 Century Way,,B,Existing,434000,,$13.28 - 16.23 (Est.),Warehouse,Secaucus,100.0,1959.0,,434000.0,0.21,"14'0""",,50.0,,,City,2024 Tax @ $1.4331/sf,,,0,Yes,,City,125.0,40.7807233,-74.0660439,NJ,NJ.csv,57,T4-NJ-00057,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1 Century Way, Secaucus, NJ",False,34017,Hudson,NJ,9,23587.807365827575,NJ
24 Charles Ct,,A,Existing,362019,,$11.16 - 13.64 (Est.),Warehouse,South Brunswick,100.0,1980.0,1997.0,362019.0,0.54,"28'0""",36'w x 48'd,43.0,600-800a/460-480v 3p 4w,,City,2024 Tax @ $1.2480/sf,,,0,"2/12'0""w x 14'0""h",ESFR,City,194.0,40.3529573,-74.4922749,NJ,NJ.csv,58,T4-NJ-00058,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"24 Charles Ct, South Brunswick, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
2900 Cindel Dr,Domtar,A,Existing,465000,,$8.15 - 9.96 (Est.),Distribution,Cinnaminson,100.0,1997.0,,465000.0,0.24,"39'5""",40'w x 60'd,22.0,480v 3p,,,2024 Tax @ $0.8978/sf,,,0,3,ESFR,,300.0,40.0264053,-74.9791954,NJ,NJ.csv,59,T4-NJ-00059,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Domtar,False,34005,Burlington,NJ,32,18574.571830098812,NJ
350 Clark Dr,,A,Existing,441363,,$12.22 - 14.94 (Est.),Warehouse,Mount Olive,100.0,1990.0,,211531.0,0.54,"24'0""",33'w x 42'd,26.0,2400a 3p,,City,2024 Tax @ $1.5860/sf,,,0,"2/10'0""w x 13'0""h",Wet,Yes,200.0,40.8940404,-74.7301463,NJ,NJ.csv,60,T4-NJ-00060,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"350 Clark Dr, Mount Olive, NJ",False,34027,Morris,NJ,20,28055.89435596645,NJ
30 Clearview Rd,Bldg 1,A,Existing,473083,,$12.16 - 14.86 (Est.),Warehouse,Edison,100.0,1970.0,,473083.0,0.21,"28'0""",48'w x 40'd,90.0,4000a/277-480v,,City,,,,0,1,Wet,City,313.0,40.520654,-74.328244,NJ,NJ.csv,61,T4-NJ-00061,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Bldg 1,False,34023,Middlesex,NJ,15,47721.196222924744,NJ
670 S Clinton Ave,,C,Existing,400000,,$5.65 - 6.91 (Est.),Warehouse,Trenton,100.0,1920.0,,133333.0,2.0,"30'0""",18'w x 60'd,5.0,200-600a/220-440v,,,,,,0,4,Dry,,,40.210917,-74.751599,NJ,NJ.csv,62,T4-NJ-00062,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"670 S Clinton Ave, Trenton, NJ",False,34021,Mercer,NJ,32,15198.51728910717,NJ
1 Clover Pl,UPS,B,Existing,300000,,$12.77 - 15.61 (Est.),Warehouse,Edison,100.0,1971.0,,300000.0,,,,,,,,2024 Tax @ $0.8930/sf,,,0,,,,,40.5105623,-74.3334971,NJ,NJ.csv,63,T4-NJ-00063,existing,True,False,direct_existing_facility,0.0,False,False,True,True,UPS,False,34023,Middlesex,NJ,15,47721.196222924744,NJ
1109 Commerce Blvd,Commerce Corner,B,Existing,300618,,$10.06 - 12.30 (Est.),Distribution,Logan Township,100.0,1998.0,2024.0,300618.0,0.5,"33'0""",54'w x 42'd,60.0,277-480v 3p,,City,2024 Tax @ $1.1026/sf,,,0,"1/12'0""w x 14'0""h",ESFR,,150.0,39.7651087,-75.3721591,NJ,NJ.csv,64,T4-NJ-00064,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Commerce Corner,False,34015,Gloucester,NJ,36,13684.2732775389,NJ
1130 Commerce Blvd,,A,Existing,395640,215886.0,$9.98 - 12.20 (Est.),Distribution,Logan Township,100.0,2002.0,,386026.0,0.35,"32'0""",43'w x 54'd,52.0,2200a/277-480v 3p,,City,2024 Tax @ $0.9431/sf,,0.0,0,"2/12'0""w x 14'0""h",ESFR,City,202.0,39.767057,-75.3761207,NJ,NJ.csv,65,T4-NJ-00065,existing,True,False,direct_existing_facility,215886.0,True,True,True,True,"1130 Commerce Blvd, Logan Township, NJ",True,34015,Gloucester,NJ,36,13684.2732775389,NJ
1140 Commerce Blvd,Building J,B,Existing,359573,,$9.98 - 12.19 (Est.),Warehouse,Logan Township,100.0,2006.0,,359573.0,0.95,"32'0""",53'w x 43'd,60.0,2400a/277-480v,,,2024 Tax @ $0.9571/sf,,,0,"3/12'0""w x 14'0""h",ESFR,,345.0,39.7666882,-75.3792398,NJ,NJ.csv,66,T4-NJ-00066,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building J,False,34015,Gloucester,NJ,36,13684.2732775389,NJ
1 Commerce Dr,,A,Existing,332222,,$12.09 - 14.78 (Est.),Warehouse,Cranbury,100.0,1996.0,,332222.0,0.35,"30'0""",45'w x 54'd,28.0,2000a/277-480v,,City,2024 Tax @ $1.1768/sf,,,0,"1/12'0""w x 14'0""h",ESFR,City,115.0,40.346735,-74.492723,NJ,NJ.csv,67,T4-NJ-00067,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1 Commerce Dr, Cranbury, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
8 Corn Rd,305M,C,Existing,305000,,$9.69 - 11.84 (Est.),Warehouse,Dayton,100.0,1987.0,,305000.0,0.32,"28'0""",42'w x 42'd,26.0,,,,2024 Tax @ $1.0456/sf,,,0,"1/12'0""w x 16'0""h",,,100.0,40.368354,-74.493763,NJ,NJ.csv,68,T4-NJ-00068,existing,True,False,direct_existing_facility,0.0,False,False,True,True,305M,False,34023,Middlesex,NJ,15,47721.196222924744,NJ
10 Corn Rd,,B,Existing,332500,,$11.47 - 14.02 (Est.),Warehouse,Dayton,100.0,1975.0,1997.0,295000.0,1.08,,,,,,,2024 Tax @ $1.1779/sf,,,0,,,,319.0,40.3659712,-74.495436,NJ,NJ.csv,69,T4-NJ-00069,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"10 Corn Rd, Dayton, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
11 Corn Rd,LogistiCenter Exit 8A,B,Existing,308276,,$11.47 - 14.02 (Est.),Warehouse,Dayton,100.0,2015.0,,308276.0,0.41,"36'0""",50'w x 52'd,44.0,3000a/277-480v 1p,Conrail,City,,,,0,"2/12'0""w x 14'0""h",ESFR,City,125.0,40.3650513,-74.4922299,NJ,NJ.csv,70,T4-NJ-00070,existing,True,False,direct_existing_facility,0.0,False,False,True,True,LogistiCenter Exit 8A,False,34023,Middlesex,NJ,15,47721.196222924744,NJ
12 Costco Dr,Costco Depot #265,A,Existing,380000,,$11.47 - 14.02 (Est.),Distribution,Monroe Township,100.0,2002.0,,380000.0,,"36'0""",,150.0,,,,2024 Tax @ $2.2758/sf,,,0,,,,,40.3538738,-74.4527207,NJ,NJ.csv,72,T4-NJ-00072,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Costco Depot #265,False,34023,Middlesex,NJ,15,47721.196222924744,NJ
1600 Cottontail Ln,,B,Existing,306215,35843.0,$12.51 - 15.30 (Est.),Distribution,Somerset,100.0,1988.0,,153107.0,,"22'8""",42'w x 42'd,32.0,1400a,,City,2024 Tax @ $1.2527/sf,,0.0,0,3,Yes,City,,40.5333522,-74.5481994,NJ,NJ.csv,73,T4-NJ-00073,existing,True,False,direct_existing_facility,35843.0,True,True,True,True,"1600 Cottontail Ln, Somerset, NJ",True,34035,Somerset,NJ,20,16846.139691905435,NJ
11 Cragwood Rd,,B,Existing,317500,,$12.48 - 15.25 (Est.),Warehouse,Avenel,100.0,1969.0,,317500.0,0.54,"27'0""",42'w x 42'd,23.0,3000-4000a/277-480v 3p 4w,,,2024 Tax @ $1.9280/sf,,,0,6,,,173.0,40.5943898,-74.2565203,NJ,NJ.csv,74,T4-NJ-00074,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"11 Cragwood Rd, Avenel, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
1100 Cranbury South River Rd,,A,Existing,340900,,$12.34 - 15.08 (Est.),Warehouse,South Brunswick,100.0,1989.0,,340900.0,0.62,"40'0""",44'w x 44'd,41.0,1600a/460v 3p,,City,,,,0,4,ESFR,City,255.0,40.354123,-74.4748253,NJ,NJ.csv,75,T4-NJ-00075,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1100 Cranbury South River Rd, South Brunswick, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
1122 Cranbury South River Rd,,B,Existing,352812,,$11.47 - 14.02 (Est.),Warehouse,South Brunswick,100.0,2008.0,,352812.0,0.69,"40'0""",,49.0,2000a/480v,,City,2024 Tax @ $1.3113/sf,,,0,2,,City,246.0,40.3533034,-74.4782444,NJ,NJ.csv,76,T4-NJ-00076,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1122 Cranbury South River Rd, South Brunswick, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
701 Crossroads Blvd,Building F,A,Existing,326937,,$9.28 - 11.34 (Est.),Warehouse,Logan Township,100.0,2022.0,,326690.0,0.73,"36'0""",,72.0,,,,2024 Tax @ $1.4945/sf,,,0,,,,238.0,39.7868369,-75.344901,NJ,NJ.csv,77,T4-NJ-00077,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building F,False,34015,Gloucester,NJ,36,13684.2732775389,NJ
19 Crows Mill Rd,,A,Existing,348065,,$12.40 - 15.16 (Est.),Distribution,Keasbey,100.0,1906.0,1965.0,348065.0,2.0,"24'0""",50'w x 72'd,195.0,Heavy,,City,,,,0,,Dry,City,800.0,40.5114972,-74.3094513,NJ,NJ.csv,78,T4-NJ-00078,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"19 Crows Mill Rd, Keasbey, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
280 Daniels Way,,A,Existing,416744,,$9.42 - 11.51 (Est.),Warehouse,Burlington,100.0,2007.0,,416744.0,0.32,"30'0""",40'w x 60'd,65.0,1400-3000a/277-480v 3p,,,,,,0,"4/10'0""w x 12'0""h",ESFR,,133.0,40.1026653,-74.8122762,NJ,NJ.csv,79,T4-NJ-00079,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"280 Daniels Way, Burlington, NJ",False,34005,Burlington,NJ,32,18574.571830098812,NJ
125 Delawanna Ave,,B,Existing,361120,,$12.21 - 14.92 (Est.),Warehouse,Clifton,100.0,2002.0,,361120.0,0.53,"36'0""",50'w x 51'd,22.0,3000a,,,2024 Tax @ $2.5479/sf,,,0,,Wet,,190.0,40.8295763,-74.1292063,NJ,NJ.csv,80,T4-NJ-00080,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"125 Delawanna Ave, Clifton, NJ",False,34031,Passaic,NJ,7,18875.030509359214,NJ
251 Docks Corner Rd,,A,Existing,365400,,$11.47 - 14.02 (Est.),Distribution,Monroe Township,100.0,2020.0,,365400.0,0.13,"36'0""",,33.0,,,,2024 Tax @ $1.8275/sf,,,0,2,ESFR,,366.0,40.364183,-74.4605781,NJ,NJ.csv,81,T4-NJ-00081,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"251 Docks Corner Rd, Monroe Township, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
1501 W Edgar Rd,CenterPoint at Linden,A,Existing,321765,,$12.68 - 15.50 (Est.),Distribution,Linden,100.0,2023.0,,321765.0,1.05,"40'0""",,62.0,3000a,,,2024 Tax @ $0.1742/sf,,,0,2,ESFR,,339.0,40.6116046,-74.2503386,NJ,NJ.csv,82,T4-NJ-00082,existing,True,False,direct_existing_facility,0.0,False,False,True,True,CenterPoint at Linden,False,34039,Union,NJ,44,27403.617405064193,NJ
5 Edge Rd,Alpha 78 Logistics Center,A,Existing,450457,450457.0,$8.98 - 10.97 (Est.),Warehouse,Alpha,0.0,2025.0,,450457.0,0.51,"36'0""",,118.0,300a/277-480v,,,,,450457.0,450457,4,ESFR,,319.0,40.6601391,-75.139278,NJ,NJ.csv,83,T4-NJ-00083,existing,True,False,direct_existing_facility,450457.0,True,True,True,True,Alpha 78 Logistics Center,True,34041,Warren,NJ,1,4615.2961921421,NJ
1 Emerson Ln,Century 21,B,Existing,425000,,$13.55 - 16.56 (Est.),Warehouse,Secaucus,100.0,1977.0,2015.0,425000.0,1.0,"27'0""",43'w x 45'd,20.0,2000a,,City,2024 Tax @ $1.5810/sf,,,0,1,Wet,City,426.0,40.7864011,-74.0634511,NJ,NJ.csv,84,T4-NJ-00084,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Century 21,False,34017,Hudson,NJ,9,23587.807365827575,NJ
26 Engelhard Dr,,A,Existing,324540,,$8.76 - 10.70 (Est.),Warehouse,Monroe Township,100.0,1997.0,,324540.0,0.44,"32'0""",44'w x 50'd,34.0,2400a,Norfolk Southern,City,,,,0,"1/14'0""w x 16'0""h",ESFR,City,142.0,40.3282371,-74.465426,NJ,NJ.csv,85,T4-NJ-00085,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"26 Engelhard Dr, Monroe Township, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
70 Enterprise Ave,Century 21 Distribution Center,C,Existing,384248,348248.0,$13.40 - 16.37 (Est.),Warehouse,Secaucus,100.0,1970.0,,384248.0,0.33,"21'0""",32'w x 35'd,20.0,,,City,2024 Tax @ $1.6383/sf,,0.0,0,"2/10'0""w x 10'0""h",,City,125.0,40.779807,-74.069941,NJ,NJ.csv,86,T4-NJ-00086,existing,True,False,direct_existing_facility,348248.0,True,True,True,True,Century 21 Distribution Center,True,34017,Hudson,NJ,9,23587.807365827575,NJ
84-88 Executive Ave,268M,B,Existing,303309,88565.0,$11.59 - 14.17 (Est.),Warehouse,Edison,70.8,1970.0,,303309.0,0.08,"28'0""",38'w x 38'd,3.0,1000a/460-480v 3p,,,2024 Tax @ $1.1801/sf,,88565.0,88565,"1/12'0""w x 16'0""h",ESFR,,25.0,40.4975616,-74.3831996,NJ,NJ.csv,87,T4-NJ-00087,existing,True,False,direct_existing_facility,88565.0,True,True,True,True,268M,True,34023,Middlesex,NJ,15,47721.196222924744,NJ
300 Fairfield Rd,Bldg I,B,Existing,417744,,$11.74 - 14.35 (Est.),Distribution,Fairfield,100.0,2006.0,,417744.0,1.19,"28'0""",40'w x 60'd,30.0,8000a/277-480v,,,,,,0,4,ESFR,,398.0,40.8803933,-74.2852362,NJ,NJ.csv,88,T4-NJ-00088,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Bldg I,False,34013,Essex,NJ,44,34466.06439386335,NJ
330 Fairfield Rd,,B,Existing,420000,,$11.87 - 14.51 (Est.),Warehouse,Fairfield,100.0,1974.0,,20000.0,0.75,"25'0""",40'w x 60'd,4.0,5600a/120-460v 3p 4w,,City,2024 Tax @ $0.1076/sf,,,0,2,Wet,City,15.0,40.8827966,-74.2844376,NJ,NJ.csv,89,T4-NJ-00089,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"330 Fairfield Rd, Fairfield, NJ",False,34013,Essex,NJ,44,34466.06439386335,NJ
400 Fairfield Rd,,A,Existing,368050,,$12.49 - 15.27 (Est.),Warehouse,Freehold,100.0,2023.0,,368050.0,0.29,"38'0""",,72.0,3000a/277v 3p,,City,2024 Tax @ $0.1455/sf,,,0,4,ESFR,City,177.0,40.229205,-74.2223307,NJ,NJ.csv,90,T4-NJ-00090,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"400 Fairfield Rd, Freehold, NJ",False,34025,Monmouth,NJ,23,20361.036435812017,NJ
20 Farinella Dr,Bridge Point East Hanover,A,Existing,314413,113462.0,$12.36 - 15.11 (Est.),Distribution,East Hanover,63.91,2023.0,,314413.0,0.4,"40'0""",54'w x 44'd,58.0,1200a/270-480v 3p,,,2024 Tax @ $0.4616/sf,,113462.0,113462,2,ESFR,,187.0,40.806057,-74.3781735,NJ,NJ.csv,91,T4-NJ-00091,existing,True,False,direct_existing_facility,113462.0,True,True,True,True,Bridge Point East Hanover,True,34027,Morris,NJ,20,28055.89435596645,NJ
1 Flexon Plz,Flexon,C,Existing,330000,,$12.07 - 14.75 (Est.),Warehouse,Newark,100.0,1950.0,,330000.0,,,,22.0,,,City,2024 Tax @ $0.8874/sf,,,0,Yes,,City,,40.706849,-74.190319,NJ,NJ.csv,92,T4-NJ-00092,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Flexon,False,34013,Essex,NJ,44,34466.06439386335,NJ
1225 Forest Pky,Forest Park Bldg 19,A,Existing,354083,88407.0,$10.55 - 12.89 (Est.),Warehouse,West Deptford,100.0,1996.0,,354083.0,1.7,"30'0""",35'w x 53'd,46.0,200a/120-208v,,City,2024 Tax @ $1.3447/sf,,88407.0,0,"3/7'0""w x 14'0""h",ESFR,City,600.0,39.828916,-75.213025,NJ,NJ.csv,93,T4-NJ-00093,existing,True,False,direct_existing_facility,88407.0,True,True,True,True,Forest Park Bldg 19,True,34015,Gloucester,NJ,36,13684.2732775389,NJ
1245 Forest Pky,Forest Park Bldg 17,A,Existing,376903,,$10.47 - 12.80 (Est.),Warehouse,West Deptford,100.0,1997.0,,376903.0,0.66,"32'0""",53'w x 44'd,26.0,1600a/277-480v 3p,,City,2024 Tax @ $1.1414/sf,,,0,"3/7'0""w x 14'0""h",ESFR,City,170.0,39.827624,-75.210805,NJ,NJ.csv,94,T4-NJ-00094,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Forest Park Bldg 17,False,34015,Gloucester,NJ,36,13684.2732775389,NJ
1250 Forest Pky,,B,Existing,494400,,$9.28 - 11.34 (Est.),Warehouse,West Deptford,100.0,1990.0,,494400.0,0.4,"32'0""",34'w x 40'd,44.0,,,,2024 Tax @ $1.5353/sf,,,0,2,ESFR,,208.0,39.8235539,-75.2085629,NJ,NJ.csv,95,T4-NJ-00095,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1250 Forest Pky, West Deptford, NJ",False,34015,Gloucester,NJ,36,13684.2732775389,NJ
1200 Fuller Rd,,B,Existing,451000,43670.0,$11.85 - 14.48 (Est.),Warehouse,Linden,90.32,1974.0,,225500.0,0.0,"21'1""",30'w x 40'd,29.0,800a/110-440v 3p,,City,,,43670.0,43670,3,Dry,City,100.0,40.6248903,-74.2701013,NJ,NJ.csv,96,T4-NJ-00096,existing,True,False,direct_existing_facility,43670.0,True,True,True,True,"1200 Fuller Rd, Linden, NJ",True,34039,Union,NJ,44,27403.617405064193,NJ
115 Gaither Dr,,B,Existing,318000,,$10.69 - 13.06 (Est.),Warehouse,Mount Laurel,100.0,1976.0,,318000.0,,,,,,,,2024 Tax @ $1.2895/sf,,,0,,,,188.0,39.9396068,-74.9478092,NJ,NJ.csv,97,T4-NJ-00097,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"115 Gaither Dr, Mount Laurel, NJ",False,34005,Burlington,NJ,32,18574.571830098812,NJ
24 N Game Creek Rd,LogistiCenter at Carneys Point,B,Existing,323750,218175.0,$8.49 - 10.38 (Est.),Distribution,Carneys Point,100.0,2023.0,,323750.0,0.83,"36'0""",54'w x 58'd,37.0,3000a,,,,,218175.0,0,1,ESFR,,343.0,39.6955212,-75.4461108,NJ,NJ.csv,98,T4-NJ-00098,existing,True,False,direct_existing_facility,218175.0,True,True,True,True,LogistiCenter at Carneys Point,True,34033,Salem,NJ,36,3599.442829668098,NJ
25 N Golfwood Ave,,A,Existing,371000,,$8.32 - 10.17 (Est.),Distribution,Carneys Point,100.0,2023.0,,371000.0,0.56,"40'0""",48'w x 54'd,64.0,,,,2024 Tax @ $0.2887/sf,,,0,2,,,206.0,39.7140089,-75.4466102,NJ,NJ.csv,99,T4-NJ-00099,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"25 N Golfwood Ave, Carneys Point, NJ",False,34033,Salem,NJ,36,3599.442829668098,NJ
2 N Hackensack Ave,Stanton Building,C,Existing,420000,,$10.94 - 13.37 (Est.),Warehouse,Kearny,100.0,1947.0,,140000.0,0.09,"40'0""",25'w x 25'd,18.0,5000a,,City,,,,0,1,Wet,City,40.0,40.7299592,-74.1057495,NJ,NJ.csv,100,T4-NJ-00100,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Stanton Building,False,34017,Hudson,NJ,9,23587.807365827575,NJ
311 Half Acre Rd,,A,Existing,300142,,$11.47 - 14.02 (Est.),Distribution,Cranbury,100.0,2004.0,,300142.0,0.49,"38'0""",56'w x 50'd,61.0,3000a/277-480v 3p 4w,,,2024 Tax @ $0.8683/sf,,,0,2,ESFR,,146.0,40.3182321,-74.4813532,NJ,NJ.csv,101,T4-NJ-00101,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"311 Half Acre Rd, Cranbury, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
84 Harbor Dr,,B,Existing,400000,,$13.57 - 16.59 (Est.),Warehouse,Jersey City,100.0,1999.0,,400000.0,,,,,,CSX,,,,,0,,,,,40.6828145,-74.0917337,NJ,NJ.csv,102,T4-NJ-00102,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"84 Harbor Dr, Jersey City, NJ",False,34017,Hudson,NJ,9,23587.807365827575,NJ
