property_address,property_name,building_class,building_status,rba_sf,total_available_space_sf,rent_sf_yr,secondary_type,city,percent_leased,year_built,year_renovated,typical_floor_size_sf,parking_ratio,ceiling_height_raw,column_spacing,number_loading_docks,power,rail_lines,sewer,building_operating_expenses,capacity_available_kw,direct_available_space_sf,direct_vacant_space_sf,drive_ins,sprinklers,water,parking_spaces,latitude,longitude,source_state,source_file,source_row,candidate_id,building_status_normalized,is_directly_usable_by_status,is_pipeline_or_proxy_by_status,availability_class,usable_available_space_sf,has_listed_available_space,meets_min_available_space_20k,is_logistics_related_type,has_valid_coordinates,facility_name,is_primary_regional_hub_candidate,county_fips,county_name,county_state,region_id,county_throughput_ktons,region_state
2001 Old Coochs Bridge Rd,First State Logistics Park,A,Existing,385000,,$9.85 - 12.03 (Est.),Warehouse,Newark,100.0,2023.0,,385000.0,0.69,"40'0""",54'w x 48'd,74.0,,,,2024 Tax @ $0.9928/sf,,,0,2,ESFR,,265.0,39.6239729,-75.7354065,DE,DE.csv,31,T4-DE-00031,existing,True,False,direct_existing_facility,0.0,False,False,True,True,First State Logistics Park,False,10003,New Castle,DE,30,27007.29222202576,DE
50 Patriot Dr,,B,Existing,389626,,$9.85 - 12.03 (Est.),Distribution,Middletown,100.0,2011.0,,389626.0,,,,,,,,2024 Tax @ $0.0663/sf,,,0,,,,,39.4377397,-75.7424653,DE,DE.csv,32,T4-DE-00032,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"50 Patriot Dr, Middletown, DE",False,10003,New Castle,DE,30,27007.29222202576,DE
29984 Pinnacle Way,,B,Existing,460000,,$7.11 - 8.69 (Est.),Distribution,Millsboro,100.0,1972.0,1989.0,439621.0,0.61,"24'0""",40'w x 50'd,15.0,2000a/277-480v,,City,2025 Tax @ $0.0344/sf,,,0,"4/12'0""w x 14'0""h",ESFR,City,270.0,38.5777851,-75.2695816,DE,DE.csv,33,T4-DE-00033,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"29984 Pinnacle Way, Millsboro, DE",False,10005,Sussex,DE,29,23628.11966142655,DE
415 Rogers Rd,,C,Existing,287496,,$9.85 - 12.03 (Est.),Warehouse,Wilmington,100.0,1967.0,,287496.0,0.07,,,,,,,,,,0,,,,20.0,39.714336,-75.549807,DE,DE.csv,34,T4-DE-00034,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"415 Rogers Rd, Wilmington, DE",False,10003,New Castle,DE,30,27007.29222202576,DE
322 Ruthar Dr,,A,Existing,385000,,$9.07 - 11.09 (Est.),Warehouse,Newark,100.0,1998.0,,385000.0,1.96,"24'0""",40'w x 40'd,10.0,2000a 3p,,,2024 Tax @ $0.2770/sf,,,0,1,Wet,,236.0,39.687841,-75.700069,DE,DE.csv,35,T4-DE-00035,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"322 Ruthar Dr, Newark, DE",False,10003,New Castle,DE,30,27007.29222202576,DE
794 School House Rd,Snow Joe,A,Existing,257294,,$7.98 - 9.75 (Est.),Distribution,New Castle,100.0,2021.0,,257294.0,,"40'0""",52'w x 54'd,30.0,2400a,,,2024 Tax @ $0.6307/sf,,,0,2,ESFR,,,39.5893554,-75.6465267,DE,DE.csv,36,T4-DE-00036,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Snow Joe,False,10003,New Castle,DE,30,27007.29222202576,DE
200 Sears Blvd,,C,Existing,251912,,$9.85 - 12.03 (Est.),Warehouse,Wilmington,100.0,1962.0,1975.0,251912.0,0.96,"31'0""",24-30'w x 24-36'd,36.0,800-1200a/480v 3p,,Yes,2024 Tax @ $1.0499/sf,,,0,,Wet,Yes,342.0,39.710131,-75.625604,DE,DE.csv,37,T4-DE-00037,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"200 Sears Blvd, Wilmington, DE",False,10003,New Castle,DE,30,27007.29222202576,DE
400 Ships Landing Way,E-Comm Center,C,Existing,235000,,$4.48 - 5.48 (Est.),Distribution,Historic New Castle,100.0,1970.0,1996.0,235000.0,0.15,"30'0""",,20.0,800a/480v,,City,2024 Tax @ $0.6095/sf,,,0,"1/8'0""w x 10'0""h",ESFR,City,35.0,39.6680442,-75.55414,DE,DE.csv,38,T4-DE-00038,existing,True,False,direct_existing_facility,0.0,False,False,True,True,E-Comm Center,False,10003,New Castle,DE,30,27007.29222202576,DE
800-890 Ships Landing Way,Twin Spans 2,B,Existing,226200,,$10.61 - 12.97 (Est.),Distribution,Historic New Castle,100.0,2002.0,,226200.0,0.54,"31'0""",30'w x 60'd,16.0,,,County,2024 Tax @ $0.6188/sf,,,0,1,,County,121.0,39.6716403,-75.5558888,DE,DE.csv,39,T4-DE-00039,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Twin Spans 2,False,10003,New Castle,DE,30,27007.29222202576,DE
5 Wrangle Hill Rd,,B,Existing,461309,,$9.85 - 12.03 (Est.),Warehouse,New Castle,100.0,1991.0,,230655.0,,,,,,,,2024 Tax @ $1.6324/sf,,,0,,,,,39.5810503,-75.6311297,DE,DE.csv,40,T4-DE-00040,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"5 Wrangle Hill Rd, New Castle, DE",False,10003,New Castle,DE,30,27007.29222202576,DE
1340 W North St,,C,Existing,457967,,$6.34 - 7.75 (Est.),Warehouse,Dover,100.0,1972.0,,457967.0,,,,,,,,2025 Tax @ $0.3322/sf,,,0,,,,,39.149397,-75.5503773,DE,DE.csv,41,T4-DE-00041,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1340 W North St, Dover, DE",False,10001,Kent,DE,29,9767.601493733484,DE
