property_address,property_name,building_class,building_status,rba_sf,total_available_space_sf,rent_sf_yr,secondary_type,city,percent_leased,year_built,year_renovated,typical_floor_size_sf,parking_ratio,ceiling_height_raw,column_spacing,number_loading_docks,power,rail_lines,sewer,building_operating_expenses,capacity_available_kw,direct_available_space_sf,direct_vacant_space_sf,drive_ins,sprinklers,water,parking_spaces,latitude,longitude,source_state,source_file,source_row,candidate_id,building_status_normalized,is_directly_usable_by_status,is_pipeline_or_proxy_by_status,availability_class,usable_available_space_sf,has_listed_available_space,meets_min_available_space_20k,is_logistics_related_type,has_valid_coordinates,facility_name,is_primary_regional_hub_candidate,county_fips,county_name,county_state,region_id,county_throughput_ktons,region_state
211 Servistar Industrial Way,"TruServ, Inc.",C,Existing,456700,,$6.64 - 6.96 (Est.),Warehouse,Westfield,100.0,1974.0,,456700.0,0.66,"25'0""",,48.0,1200a/277-480v,,City,2025 Tax @ $0.0080/sf,,,0,"2/12'0""w x 14'0""h",Wet,City,300.0,42.1585228,-72.7442497,MA,MA.csv,148,T4-MA-00148,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"TruServ, Inc.",False,25013,Hampden,MA,39,15018.342585545664,MA
139 Shuman Ave,,B,Existing,265167,,$8.98 - 10.97 (Est.),Warehouse,Stoughton,100.0,1984.0,1995.0,265167.0,0.65,"36'0""",30'w x 40'd,24.0,1200a/480v,,,2025 Tax @ $1.2908/sf,,,0,"2/10'0""w x 12'0""h",ESFR,,170.0,42.1155856,-71.0663257,MA,MA.csv,149,T4-MA-00149,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"139 Shuman Ave, Stoughton, MA",False,25021,Norfolk,MA,26,17207.645056127454,MA
3 Silver City Dr,Bldg 3,A,Existing,248453,,$8.75 - 10.69 (Est.),Distribution,Taunton,100.0,2024.0,,248453.0,1.21,"32'0""",50'w x 56'd,38.0,3000a/277-480v,,,2025 Tax @ $1.1551/sf,,,0,2,ESFR,,301.0,41.8624568,-71.0525811,MA,MA.csv,150,T4-MA-00150,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Bldg 3,False,25005,Bristol,MA,33,14111.7303778516,MA
81 South St,,C,Existing,242935,,$11.77 - 14.39 (Est.),Warehouse,West Warren,100.0,1919.0,1968.0,121468.0,0.38,,,4.0,1200-4000a/277-600v 3p,,City,2025 Tax @ $0.0815/sf,,,0,"2/12'0""w x 12'0""h",Wet,City,92.0,42.2109741,-72.2319785,MA,MA.csv,151,T4-MA-00151,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"81 South St, West Warren, MA",False,25027,Worcester,MA,16,20016.15286549168,MA
26 Southbridge St,Polar Corp,C,Existing,285437,,$7.09 - 8.67 (Est.),Distribution,Auburn,100.0,1965.0,2009.0,285437.0,0.6,"30'0""",,53.0,1000a 3p 4w,,City,2025 Tax @ $1.4180/sf,,,0,"1/12'0""w x 14'0""h",Wet,City,170.0,42.2288969,-71.8221837,MA,MA.csv,152,T4-MA-00152,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Polar Corp,False,25027,Worcester,MA,16,20016.15286549168,MA
725 Southbridge St,,C,Existing,373868,,$6.48 - 7.92 (Est.),Warehouse,Worcester,100.0,1890.0,,62311.0,,"20'0""",,4.0,Heavy,,,,,,0,1,Wet,City,,42.241644,-71.812509,MA,MA.csv,153,T4-MA-00153,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"725 Southbridge St, Worcester, MA",False,25027,Worcester,MA,16,20016.15286549168,MA
480 Sprague St,,B,Existing,228560,,$9.51 - 11.63 (Est.),Distribution,Dedham,100.0,1960.0,2012.0,228560.0,0.4,"22'0""",40'w x 25'd,71.0,2000a/277-480v 3p 4w,,City,2025 Tax @ $2.0710/sf,,,0,1,Wet,City,92.0,42.2333196,-71.1412307,MA,MA.csv,154,T4-MA-00154,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"480 Sprague St, Dedham, MA",False,25021,Norfolk,MA,26,17207.645056127454,MA
243 Stafford St,Building 9,C,Existing,200000,,$5.62 - 6.87 (Est.),Warehouse,Worcester,100.0,1909.0,2002.0,100000.0,0.35,"26'0""",40'w x 33'd,4.0,480-600v 3p,CSX,,,,,0,"4/8'0""w x 12'0""h",,,70.0,42.232374,-71.854213,MA,MA.csv,155,T4-MA-00155,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building 9,False,25027,Worcester,MA,16,20016.15286549168,MA
243 Stafford St,,B,Existing,203291,,$7.64 - 9.34 (Est.),Warehouse,Worcester,100.0,1909.0,2002.0,203291.0,0.12,"26'0""",40'w x 33'd,10.0,480-600v 3p,CSX,,,,,0,6,,,24.0,42.2334391,-71.8534115,MA,MA.csv,156,T4-MA-00156,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"243 Stafford St, Worcester, MA",False,25027,Worcester,MA,16,20016.15286549168,MA
1030 Stafford St,,C,Existing,222615,,$7.80 - 9.53 (Est.),Warehouse,Rochdale,100.0,1800.0,,126486.0,0.45,,,2.0,,,,2025 Tax @ $0.0002/sf,,,0,"7/14'0""w x 14'0""h",,,100.0,42.1965541,-71.9044472,MA,MA.csv,157,T4-MA-00157,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1030 Stafford St, Rochdale, MA",False,25027,Worcester,MA,16,20016.15286549168,MA
506-510 State Rd,,C,Existing,237784,,$9.22 - 11.27 (Est.),Warehouse,North Adams,100.0,1880.0,1900.0,59446.0,0.42,"18'0""",,4.0,,,,2025 Tax @ $0.2541/sf,,,0,"3/12'0""w x 14'0""h",,,100.0,42.697982,-73.151191,MA,MA.csv,158,T4-MA-00158,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"506-510 State Rd, North Adams, MA",False,25003,Berkshire,MA,39,5613.684180692198,MA
80 Stockwell Dr,,B,Existing,241454,,$11.18 - 13.66 (Est.),Distribution,Avon,100.0,1986.0,1998.0,241454.0,1.73,"22'0""",40'w x 32'd,17.0,1000a/480v 3p,,Septic Field,2025 Tax @ $0.0162/sf,,,0,"2/12'0""w x 14'0""h",Wet,,325.0,42.1326671,-71.0662436,MA,MA.csv,159,T4-MA-00159,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"80 Stockwell Dr, Avon, MA",False,25021,Norfolk,MA,26,17207.645056127454,MA
9 Stuart Rd,,B,Existing,299260,,$12.36 - 15.11 (Est.),Warehouse,Chelmsford,100.0,1974.0,,299260.0,1.1,"28'0""",11'w x 40'd,27.0,3000a/277-480v,,Septic Field,2025 Tax @ $0.6334/sf,,,0,,Yes,City,330.0,42.5891149,-71.3242363,MA,MA.csv,160,T4-MA-00160,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"9 Stuart Rd, Chelmsford, MA",False,25017,Middlesex,MA,16,37219.47229475793,MA
647 Summer St,,B,Existing,360000,,$16.23 - 19.83 (Est.),Warehouse,Boston,100.0,1960.0,1990.0,360000.0,0.17,"20'0""",,35.0,Heavy,,City,,,,0,"10/9'0""w x 12'0""h",Yes,City,60.0,42.3411476,-71.0442401,MA,MA.csv,161,T4-MA-00161,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"647 Summer St, Boston, MA",False,25025,Suffolk,MA,26,18377.400661801446,MA
140 Summit St,,A,Existing,461604,461604.0,$11.57 - 14.14 (Est.),Distribution,Peabody,100.0,1997.0,,153868.0,0.65,"37'6""",,24.0,,,,,,0.0,0,"1/12'0""w x 14'0""h",Wet,,300.0,42.5209542,-70.9488986,MA,MA.csv,162,T4-MA-00162,existing,True,False,direct_existing_facility,461604.0,True,True,True,True,"140 Summit St, Peabody, MA",True,25009,Essex,MA,17,17316.30068456367,MA
100 Tech Dr,Moderna Technology Campus (MTC) North,A,Existing,202918,,$12.27 - 15.00 (Est.),Warehouse,Norwood,100.0,1969.0,2007.0,100216.0,2.79,"20'0""",,7.0,1500-3000a/277-480v,,Yes,,,,0,Yes,Wet,Yes,566.0,42.2099273,-71.2022799,MA,MA.csv,163,T4-MA-00163,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Moderna Technology Campus (MTC) North,False,25021,Norfolk,MA,26,17207.645056127454,MA
1000 Technology Center Dr,,A,Existing,332676,,$11.66 - 14.25 (Est.),Warehouse,Stoughton,100.0,1987.0,,332676.0,1.42,"34'0""",29'w x 44'd,42.0,3000a/480v 3p,,,,,,0,"1/10'0""w x 12'0""h",Wet,,474.0,42.1488878,-71.0622494,MA,MA.csv,164,T4-MA-00164,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1000 Technology Center Dr, Stoughton, MA",False,25021,Norfolk,MA,26,17207.645056127454,MA
100 Terminal St,Mystic Pier #1,C,Existing,267809,,$13.05 - 15.95 (Est.),Warehouse,Charlestown,100.0,1950.0,1987.0,66952.0,0.08,"25'0""",,16.0,,,City,,,,0,"2/8'0""w x 12'0""h",Yes,City,2000.0,42.382888,-71.055421,MA,MA.csv,165,T4-MA-00165,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Mystic Pier #1,False,25025,Suffolk,MA,26,18377.400661801446,MA
200 Terminal St,,C,Existing,382664,,$12.94 - 15.82 (Est.),Warehouse,Charlestown,100.0,1930.0,,98749.0,,"24'0""",20'w x 30'd,19.0,480v 3p 4w,,,2025 Tax @ $0.4181/sf,,,0,"3/8'0""w x 12'0""h",Yes,,74.0,42.383074,-71.050839,MA,MA.csv,166,T4-MA-00166,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"200 Terminal St, Charlestown, MA",False,25025,Suffolk,MA,26,18377.400661801446,MA
22 Town Farm Rd,,C,Existing,268000,,$7.21 - 8.82 (Est.),Warehouse,Westford,100.0,1967.0,,268000.0,,"27'0""",,11.0,480-600v 3p 4w,,Septic Field,,,,0,1,Wet,City,,42.5823616,-71.4825424,MA,MA.csv,167,T4-MA-00167,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"22 Town Farm Rd, Westford, MA",False,25017,Middlesex,MA,16,37219.47229475793,MA
325 Turnpike Rd,,A,Existing,369063,,$11.20 - 13.69 (Est.),Warehouse,Southborough,100.0,1971.0,2004.0,341033.0,0.55,"27'2""",50'w x 25'd,34.0,1200a/277-480v 3p 4w,,Septic Field,2025 Tax @ $1.6259/sf,,,0,"2/16'0""w x 14'0""h",ESFR,,208.0,42.2925707,-71.5479464,MA,MA.csv,168,T4-MA-00168,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"325 Turnpike Rd, Southborough, MA",False,25027,Worcester,MA,16,20016.15286549168,MA
1 United Dr,,B,Existing,315000,,$12.03 - 14.70 (Est.),Warehouse,West Bridgewater,100.0,1987.0,,157500.0,0.96,"25'0""",41'w x 43'd,28.0,1600a/227-480v,,Septic Field,2025 Tax @ $1.3697/sf,,,0,"6/9'0""w x 12'0""h",Yes,,327.0,42.0196624,-71.054334,MA,MA.csv,169,T4-MA-00169,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1 United Dr, West Bridgewater, MA",False,25023,Plymouth,MA,33,10176.999496748813,MA
346 University Ave,,C,Existing,200880,,$12.09 - 14.77 (Est.),Warehouse,Westwood,100.0,1969.0,1989.0,200880.0,1.0,"23'0""",40'w x 32'd,14.0,3000a/480v 3p 4w,Conrail,City,2025 Tax @ $1.2850/sf,,,0,7,Wet,City,200.0,42.1999889,-71.1539051,MA,MA.csv,170,T4-MA-00170,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"346 University Ave, Westwood, MA",False,25021,Norfolk,MA,26,17207.645056127454,MA
625 University Ave,,B,Existing,439863,221606.0,$10.52 - 12.86 (Est.),Warehouse,Norwood,77.51,1969.0,1989.0,439863.0,0.29,"21'0""",48'w x 38'd,89.0,3200a/480v 3p 4w,,City,2025 Tax @ $0.0070/sf,,221606.0,98913,"6/14'0""w x 14'0""h",Wet,City,127.0,42.2007437,-71.1687374,MA,MA.csv,171,T4-MA-00171,existing,True,False,direct_existing_facility,221606.0,True,True,True,True,"625 University Ave, Norwood, MA",True,25021,Norfolk,MA,26,17207.645056127454,MA
975 University Ave,,A,Existing,363108,,$11.76 - 14.37 (Est.),Warehouse,Norwood,100.0,1998.0,2002.0,337166.0,1.18,"32'0""",50'w x 50'd,41.0,3000a/480v,,City,2025 Tax @ $0.0206/sf,,,0,,ESFR,City,430.0,42.206304,-71.1748931,MA,MA.csv,172,T4-MA-00172,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"975 University Ave, Norwood, MA",False,25021,Norfolk,MA,26,17207.645056127454,MA
1 Ups Rd,1,B,Existing,336708,,$11.67 - 14.27 (Est.),Distribution,Chelmsford,100.0,1986.0,,336708.0,,,,,,,,,,,0,,,,,42.5985387,-71.3100995,MA,MA.csv,173,T4-MA-00173,existing,True,False,direct_existing_facility,0.0,False,False,True,True,1,False,25017,Middlesex,MA,16,37219.47229475793,MA
34 Valley View Ave,,C,Existing,233369,,$5.88 - 6.46 (Est.),Distribution,Russell,100.0,1914.0,,233369.0,,,,,,,,2025 Tax @ $0.0020/sf,,,0,,,,,42.16432,-72.8243999,MA,MA.csv,174,T4-MA-00174,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"34 Valley View Ave, Russell, MA",False,25013,Hampden,MA,39,15018.342585545664,MA
1 Wamsutta St,,C,Existing,240000,,$9.07 - 11.08 (Est.),Warehouse,New Bedford,100.0,1868.0,,60800.0,0.28,,,5.0,,,,2025 Tax @ $0.2517/sf,,,0,,,,68.0,41.649981,-70.92581,MA,MA.csv,175,T4-MA-00175,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1 Wamsutta St, New Bedford, MA",False,25005,Bristol,MA,33,14111.7303778516,MA
176 S Washington St,,B,Existing,212672,,$8.71 - 10.65 (Est.),Warehouse,Norton,100.0,1986.0,,209643.0,0.48,"28'0""",46'w x 46'd,20.0,1200a/277-480v 3p 4w,,Septic Field,2025 Tax @ $0.0154/sf,,,0,2,ESFR,City,100.0,41.965246,-71.142486,MA,MA.csv,176,T4-MA-00176,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"176 S Washington St, Norton, MA",False,25005,Bristol,MA,33,14111.7303778516,MA
202 S Washington St,Plantation Products,C,Existing,200000,,$8.75 - 10.69 (Est.),Warehouse,Norton,100.0,1997.0,2006.0,200000.0,0.23,"26'0""",,9.0,,,,,,,0,,,,46.0,41.9631374,-71.1399032,MA,MA.csv,177,T4-MA-00177,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Plantation Products,False,25005,Bristol,MA,33,14111.7303778516,MA
175-245 W Water St,Carcross,B,Existing,200000,,$8.75 - 10.69 (Est.),Warehouse,Taunton,100.0,1976.0,,100000.0,1.31,"14'0""",,3.0,,,,2025 Tax @ $0.0552/sf,,,0,"5/8'0""w x 10'0""h",Yes,,90.0,41.885034,-71.091123,MA,MA.csv,178,T4-MA-00178,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Carcross,False,25005,Bristol,MA,33,14111.7303778516,MA
100 Wearguard Dr,,C,Existing,229000,,$6.55 - 8.01 (Est.),Warehouse,Hanover,100.0,1970.0,1986.0,114500.0,0.26,"30'0""",,22.0,600a/277-480v,,Septic Field,2025 Tax @ $0.5807/sf,,,0,5,,Yes,60.0,42.111631,-70.8691068,MA,MA.csv,179,T4-MA-00179,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"100 Wearguard Dr, Hanover, MA",False,25023,Plymouth,MA,33,10176.999496748813,MA
336 Weir St,,C,Existing,200000,13000.0,$4.63 - 5.66 (Est.),Warehouse,Taunton,93.5,1898.0,1968.0,200000.0,,"18'0""",,14.0,6500a/240-420v 3p,,City,,,13000.0,13000,"6/10'0""w x 12'0""h",Wet,City,,41.8915873,-71.089529,MA,MA.csv,180,T4-MA-00180,existing,True,False,direct_existing_facility,13000.0,True,False,True,True,"336 Weir St, Taunton, MA",False,25005,Bristol,MA,33,14111.7303778516,MA
560 West St,,A,Existing,350000,,$9.01 - 11.01 (Est.),Distribution,Mansfield,100.0,2009.0,,350000.0,3.5,"37'0""",47'w x 54'd,65.0,2000a/480v 3p,,Yes,,,,0,,,Yes,,42.0238542,-71.2460788,MA,MA.csv,181,T4-MA-00181,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"560 West St, Mansfield, MA",False,25005,Bristol,MA,33,14111.7303778516,MA
431 Westminster St,,B,Existing,200000,,$6.90 - 8.43 (Est.),Warehouse,Fitchburg,100.0,1900.0,,100000.0,0.58,"12'0""",,5.0,9999a/480v 3p,,City,2025 Tax @ $0.0017/sf,,,0,1,Dry,City,117.0,42.5677778,-71.8433296,MA,MA.csv,182,T4-MA-00182,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"431 Westminster St, Fitchburg, MA",False,25027,Worcester,MA,16,20016.15286549168,MA
2189 Westover Rd,,C,Existing,217000,,$6.47 - 7.91 (Est.),Distribution,Chicopee,100.0,1984.0,1989.0,217000.0,0.46,"28'0""",,32.0,4000a/27-480v,,City,2025 Tax @ $1.2036/sf,,,0,"1/10'0""w x 12'0""h",Wet,City,100.0,42.1876202,-72.5544151,MA,MA.csv,183,T4-MA-00183,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"2189 Westover Rd, Chicopee, MA",False,25013,Hampden,MA,39,15018.342585545664,MA
361 Whitney Ave,,C,Existing,205000,,$5.99 - 7.33 (Est.),Distribution,Holyoke,100.0,1984.0,1988.0,205000.0,4.29,,,,,,,,,,0,,Yes,,880.0,42.1675109,-72.6478287,MA,MA.csv,184,T4-MA-00184,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"361 Whitney Ave, Holyoke, MA",False,25013,Hampden,MA,39,15018.342585545664,MA
21 Wilbraham St,,C,Existing,336259,,$10.02 - 12.25 (Est.),Warehouse,Palmer,100.0,1906.0,,336259.0,0.09,"21'0""",52'w x 25'd,13.0,400a/600v,,City,,,,0,1,Wet,City,29.0,42.1632697,-72.3477483,MA,MA.csv,185,T4-MA-00185,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"21 Wilbraham St, Palmer, MA",False,25013,Hampden,MA,39,15018.342585545664,MA
415 Wildwood Ave,,B,Existing,244710,244710.0,$12.41 - 15.17 (Est.),Warehouse,Woburn,0.0,1980.0,,244710.0,1.66,"30'0""",30'w x 50'd,30.0,2000a 3p,,,2025 Tax @ $1.4151/sf,,244710.0,244710,"2/12'0""w x 14'0""h",Wet,,410.0,42.495897,-71.137361,MA,MA.csv,186,T4-MA-00186,existing,True,False,direct_existing_facility,244710.0,True,True,True,True,"415 Wildwood Ave, Woburn, MA",True,25017,Middlesex,MA,16,37219.47229475793,MA
481 Wildwood Ave,Tighe,A,Existing,200000,,$14.36 - 17.55 (Est.),Distribution,Woburn,100.0,1975.0,,200000.0,0.36,"26'0""",,30.0,,,,2025 Tax @ $1.0578/sf,,,0,"2/10'0""w x 13'0""h",Yes,,75.0,42.497084,-71.135964,MA,MA.csv,187,T4-MA-00187,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Tighe,False,25017,Middlesex,MA,16,37219.47229475793,MA
135 Will Dr,,B,Existing,415796,,$8.43 - 10.31 (Est.),Distribution,Canton,100.0,1977.0,,409414.0,0.66,"22'0""",32'w x 40'd,45.0,3000a/277-480v,,City,2025 Tax @ $2.7766/sf,,,0,"5/24'0""w x 16'0""h",Wet,City,400.0,42.1447122,-71.1251778,MA,MA.csv,188,T4-MA-00188,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"135 Will Dr, Canton, MA",False,25021,Norfolk,MA,26,17207.645056127454,MA
27 Yankee Candle Way,,A,Existing,256728,,$8.19 - 10.01 (Est.),Distribution,South Deerfield,100.0,2000.0,,256728.0,1.33,,,80.0,,,,2025 Tax @ $0.7041/sf,,,0,"4/8'0""w x 10'0""h",,,340.0,42.4946942,-72.6138658,MA,MA.csv,189,T4-MA-00189,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"27 Yankee Candle Way, South Deerfield, MA",False,25011,Franklin,MA,10,3042.4379551992297,MA
147 N Main St,,B,Existing,286867,,$8.75 - 10.69 (Est.),Distribution,South Deerfield,100.0,2002.0,,143433.0,0.55,,,,Heavy,,,2025 Tax @ $0.5481/sf,,,0,,Wet,,150.0,42.4881222,-72.6080282,MA,MA.csv,190,T4-MA-00190,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"147 N Main St, South Deerfield, MA",False,25011,Franklin,MA,10,3042.4379551992297,MA
1 Performance Blvd,Performance Food Group Facility,B,Existing,215776,,$5.94 - 7.26 (Est.),Warehouse,Springfield,100.0,2007.0,,107888.0,,,,,,,,2025 Tax @ $3.1740/sf,,,0,,,,,42.1341912,-72.5481749,MA,MA.csv,191,T4-MA-00191,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Performance Food Group Facility,False,25013,Hampden,MA,39,15018.342585545664,MA
2145 Roosevelt Ave,Big Y Fresh & Local Distribution Center,A,Existing,425000,,$6.39 - 7.01 (Est.),Distribution,Springfield,100.0,2020.0,,425000.0,,,,,,,,2025 Tax @ $2.3492/sf,,,0,,,,,42.1415008,-72.5473719,MA,MA.csv,192,T4-MA-00192,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Big Y Fresh & Local Distribution Center,False,25013,Hampden,MA,39,15018.342585545664,MA
180 Servistar Industrial Way,,B,Existing,218633,,$5.80 - 6.21 (Est.),Warehouse,Westfield,100.0,2005.0,,208444.0,,,,,,,,,,,0,,,,,42.1559133,-72.7376367,MA,MA.csv,193,T4-MA-00193,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"180 Servistar Industrial Way, Westfield, MA",False,25013,Hampden,MA,39,15018.342585545664,MA
210 Servistar Industrial Way,,A,Existing,242152,,$10.07 - 12.31 (Est.),Warehouse,Westfield,100.0,2009.0,,242152.0,,,,34.0,,,,2025 Tax @ $0.9073/sf,,,0,,,,38.0,42.1553531,-72.7428253,MA,MA.csv,194,T4-MA-00194,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"210 Servistar Industrial Way, Westfield, MA",False,25013,Hampden,MA,39,15018.342585545664,MA
100 Springdale Rd,,B,Existing,275103,,$6.15 - 6.76 (Est.),Warehouse,Westfield,100.0,1945.0,,275103.0,,,,,,,,2025 Tax @ $0.5352/sf,,,0,,,,,42.1417678,-72.7250467,MA,MA.csv,195,T4-MA-00195,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"100 Springdale Rd, Westfield, MA",False,25013,Hampden,MA,39,15018.342585545664,MA
227 Washington St,,C,Existing,224466,,$12.56 - 15.35 (Est.),Warehouse,Peabody,100.0,1920.0,,224466.0,,,,,,,,,,,0,,,,,42.5212976,-70.9373682,MA,MA.csv,196,T4-MA-00196,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"227 Washington St, Peabody, MA",False,25009,Essex,MA,17,17316.30068456367,MA
