property_address,property_name,building_class,building_status,rba_sf,total_available_space_sf,rent_sf_yr,secondary_type,city,percent_leased,year_built,year_renovated,typical_floor_size_sf,parking_ratio,ceiling_height_raw,column_spacing,number_loading_docks,power,rail_lines,sewer,building_operating_expenses,capacity_available_kw,direct_available_space_sf,direct_vacant_space_sf,drive_ins,sprinklers,water,parking_spaces,latitude,longitude,source_state,source_file,source_row,candidate_id,building_status_normalized,is_directly_usable_by_status,is_pipeline_or_proxy_by_status,availability_class,usable_available_space_sf,has_listed_available_space,meets_min_available_space_20k,is_logistics_related_type,has_valid_coordinates,facility_name,is_primary_regional_hub_candidate,county_fips,county_name,county_state,region_id,county_throughput_ktons,region_state
90 Industrial Ave,,B,Existing,249065,,$7.07 - 8.64 (Est.),Warehouse,Rocky Mount,100.0,1976.0,,249065.0,,,,,,,,2025 Tax @ $0.1065/sf,,,0,,,,,37.0063264,-79.8851487,VA,VA.csv,227,T4-VA-00227,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"90 Industrial Ave, Rocky Mount, VA",False,51067,Franklin,VA,14,3857.301634878239,VA
910 Industrial St,,B,Existing,250000,,$4.84 - 5.91 (Est.),Warehouse,Hopewell,100.0,1920.0,,250000.0,,,,,,,,2025 Tax @ $3.5395/sf,,,0,,,,,37.3020205,-77.2656966,VA,VA.csv,228,T4-VA-00228,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"910 Industrial St, Hopewell, VA",False,51670,Hopewell,VA,13,1867.485735496736,VA
7 Industry Way,Fedex Ground,B,Existing,222668,,$5.79 - 7.08 (Est.),Distribution,Staunton,100.0,2015.0,,225198.0,,,,,,,,2025 Tax @ $0.4967/sf,,,0,,,,,38.1799026,-79.0250451,VA,VA.csv,229,T4-VA-00229,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Fedex Ground,False,51790,Staunton,VA,18,1744.217086716366,VA
1 Ivy Crescent,,B,Existing,262000,,$5.64 - 6.90 (Est.),Warehouse,Lynchburg,100.0,1986.0,,262000.0,,,,,,,,2024 Tax @ $0.6513/sf,,,0,,,,,37.3685828,-79.2410266,VA,VA.csv,230,T4-VA-00230,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1 Ivy Crescent, Lynchburg, VA",False,51680,Lynchburg,VA,34,6859.136409468381,VA
701 Orchard Ave,,C,Existing,309923,,$7.07 - 8.64 (Est.),Warehouse,Rocky Mount,100.0,1950.0,,331636.0,,,,,,,,2025 Tax @ $0.0503/sf,,,0,,,,,36.9841566,-79.8836012,VA,VA.csv,231,T4-VA-00231,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"701 Orchard Ave, Rocky Mount, VA",False,51067,Franklin,VA,14,3857.301634878239,VA
4411 Plantation Rd NE,,C,Existing,372858,,$5.32 - 6.50 (Est.),Warehouse,Roanoke,100.0,1960.0,,372858.0,,,,,,,,2026 Tax @ $0.2203/sf,,,0,,,,,37.3176233,-79.9316907,VA,VA.csv,232,T4-VA-00232,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"4411 Plantation Rd NE, Roanoke, VA",False,51770,Roanoke,VA,14,8388.977190689662,VA
930 Pleasant Valley Rd,,B,Existing,292901,,$8.25 - 10.08 (Est.),Warehouse,Harrisonburg,100.0,1754.0,,292901.0,,,,,,,,2024 Tax @ $0.4042/sf,,,0,,,,,38.3925681,-78.8980708,VA,VA.csv,233,T4-VA-00233,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"930 Pleasant Valley Rd, Harrisonburg, VA",False,51660,Harrisonburg,VA,18,4089.929657591822,VA
19000 Possum Point Rd,Possum Point Power Station,C,Existing,298995,,$10.26 - 12.54 (Est.),Warehouse,Dumfries,100.0,1968.0,,298995.0,,"30'0""",,1.0,,,City,,,,0,1,Yes,City,,38.5367352,-77.2803648,VA,VA.csv,234,T4-VA-00234,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Possum Point Power Station,False,51153,Prince William,VA,37,8659.46471371635,VA
709 Powerhouse Rd,,B,Existing,221081,,$3.41 - 4.16 (Est.),Warehouse,Independence,100.0,1973.0,,221081.0,,,,,,,,,,,0,,,,,36.6278387,-81.135759,VA,VA.csv,235,T4-VA-00235,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"709 Powerhouse Rd, Independence, VA",False,51077,Grayson,VA,14,803.058670477399,VA
295 Technology Dr,,C,Existing,315000,,$7.18 - 8.77 (Est.),Distribution,Christiansburg,100.0,2012.0,,315000.0,0.76,,,,,,,,,,0,,,,240.0,37.1207333,-80.3798887,VA,VA.csv,237,T4-VA-00237,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"295 Technology Dr, Christiansburg, VA",False,51121,Montgomery,VA,28,5540.285176379617,VA
8365 Valley Pike,,B,Existing,219053,,$13.06 - 15.97 (Est.),Warehouse,Middletown,100.0,1980.0,,219053.0,,,,,,,,2024 Tax @ $0.1780/sf,,,0,,,,,39.0175005,-78.2935763,VA,VA.csv,238,T4-VA-00238,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"8365 Valley Pike, Middletown, VA",False,51069,Frederick,VA,11,6440.163486893076,VA
5081 S Valley Pike,,A,Existing,263332,,$7.86 - 9.61 (Est.),Distribution,Harrisonburg,100.0,,,263332.0,,,,58.0,,,,2024 Tax @ $0.6634/sf,,,0,,,,,38.380456,-78.9236056,VA,VA.csv,239,T4-VA-00239,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"5081 S Valley Pike, Harrisonburg, VA",False,51165,Rockingham,VA,18,7479.526147199167,VA
3520 Virginia Ave,,B,Existing,428367,,$8.40 - 10.27 (Est.),Warehouse,Narrows,100.0,,,428367.0,,,,,,,,2025 Tax @ $0.4731/sf,,,0,,,,,37.34535,-80.7617925,VA,VA.csv,240,T4-VA-00240,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"3520 Virginia Ave, Narrows, VA",False,51071,Giles,VA,28,1018.9435398236568,VA
300 Westvaco Rd,,B,Existing,253415,,$3.32 - 4.06 (Est.),Warehouse,Low Moor,100.0,1986.0,,253415.0,,,,,,,,2025 Tax @ $0.0101/sf,,,0,,,,,37.7939986,-79.8778561,VA,VA.csv,241,T4-VA-00241,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"300 Westvaco Rd, Low Moor, VA",False,51005,Alleghany,VA,34,892.5851663200322,VA
7961 Winchester Rd,,B,Existing,393386,,$13.95 - 17.04 (Est.),Warehouse,Front Royal,100.0,2014.0,,393386.0,,,,,,,,2025 Tax @ $0.3094/sf,,,0,,,,,38.9800648,-78.1749987,VA,VA.csv,242,T4-VA-00242,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"7961 Winchester Rd, Front Royal, VA",False,51187,Warren,VA,11,1388.9356942004197,VA
